2018-02-27 00:00:00,2018-02-27 00:00:00,server03,22.367,131.06,22.91
2018-02-27 00:01:00,2018-02-27 00:01:00,server01,23.346,128.69,23.01
2018-02-27 00:02:00,2018-02-27 00:02:00,server03,21.201,125.71,23.36
2018-02-27 00:03:00,2018-02-27 00:03:00,server03,21.988,128.96,21.63
2018-02-27 00:04:00,2018-02-27 00:04:00,server01,21.428,130.86,22.9
2018-02-27 00:05:00,2018-02-27 00:05:00,server01,23.16,122.62,22.62
2018-02-27 00:06:00,2018-02-27 00:06:00,server01,22.818,131.52,22.18
2018-02-27 00:07:00,2018-02-27 00:07:00,server03,21.404,131.43,22.85
2018-02-27 00:08:00,2018-02-27 00:08:00,server03,19.873,131.16,22.93
2018-02-27 00:09:00,2018-02-27 00:09:00,server01,21.819,130.57,23.42
2018-02-27 00:10:00,2018-02-27 00:10:00,server01,23.2,130.68,23.08
2018-02-27 00:11:00,2018-02-27 00:11:00,server03,22.952,131.07,22.74
2018-02-27 00:12:00,2018-02-27 00:12:00,server01,21.422,131.46,22.32
2018-02-27 00:13:00,2018-02-27 00:13:00,server01,21.003,131.08,23.26
2018-02-27 00:14:00,2018-02-27 00:14:00,server03,20.984,131.76,22.33
2018-02-27 00:15:00,2018-02-27 00:15:00,server03,22.275,132.11,21.98
2018-02-27 00:16:00,2018-02-27 00:16:00,server03,21.181,132.55,23.38
2018-02-27 00:17:00,2018-02-27 00:17:00,server01,22.739,131.5,23.56
2018-02-27 00:18:00,2018-02-27 00:18:00,server03,21.657,129.99,22.68
2018-02-27 00:19:00,2018-02-27 00:19:00,server03,22.557,131.5,23.21
2018-02-27 00:20:00,2018-02-27 00:20:00,server03,20.638,132.27,22.45
2018-02-27 00:21:00,2018-02-27 00:21:00,server03,22.726,131.17,22.6
2018-02-27 00:22:00,2018-02-27 00:22:00,server03,20.982,124.73,22.59
2018-02-27 00:23:00,2018-02-27 00:23:00,server03,21.625,127.19,22.28
2018-02-27 00:24:00,2018-02-27 00:24:00,server03,20.776,130.23,23.38
2018-02-27 00:25:00,2018-02-27 00:25:00,server03,20.751,132.46,22.95
2018-02-27 00:26:00,2018-02-27 00:26:00,server03,20.53,131.29,22.71
2018-02-27 00:27:00,2018-02-27 00:27:00,server03,20.984,131.77,22.9
2018-02-27 00:28:00,2018-02-27 00:28:00,server03,21.207,131.12,22.64
2018-02-27 00:29:00,2018-02-27 00:29:00,server03,22.524,131.61,23.37
2018-02-27 00:30:00,2018-02-27 00:30:00,server01,22.083,131.35,22.74
2018-02-27 00:31:00,2018-02-27 00:31:00,server03,20.982,131.91,22.79
2018-02-27 00:32:00,2018-02-27 00:32:00,server01,22.112,131.57,21.58
2018-02-27 00:33:00,2018-02-27 00:33:00,server03,22.066,130.92,22.32
2018-02-27 00:34:00,2018-02-27 00:34:00,server03,21.837,131.63,21.46
2018-02-27 00:35:00,2018-02-27 00:35:00,server03,23.42,129.01,22.31
2018-02-27 00:36:00,2018-02-27 00:36:00,server03,22.298,131.11,23.26
2018-02-27 00:37:00,2018-02-27 00:37:00,server03,22.054,130.33,23.32
2018-02-27 00:38:00,2018-02-27 00:38:00,server03,22.459,120.02,23.16
